message_type,timestamp,active_calories,active_time,activity_type,current_activity_type_intensity,cycles,cycles_to_calories,cycles_to_distance,data,data16,distance,duration_min,enabled,event,event_type,garmin_product,heart_rate,intensity,local_timestamp,manufacturer,number,resting_metabolic_rate,serial_number,software_version,steps,stress_level_time,stress_level_value,time_created,timestamp_16,type,unknown_0,unknown_1,unknown_14,unknown_15,unknown_16,unknown_2,unknown_253,unknown_3,unknown_35,unknown_36,unknown_37,unknown_38,unknown_4,unknown_6,unknown_7,unknown_8,version
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983,,,,,,1144519320,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,,,,3,1144519320,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,,,,,,1144519320,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 56)",,,,,,,,,,,
monitoring,2026-04-07 18:02:00,,,sedentary,"(104,)",,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:03:00,23,,,,,,,,,8,,78,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1927,,,,,,1144519380,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,64212,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,4,,,,3,1144519380,,,,,,,,,,
monitoring,2026-04-07 18:03:00,,,sedentary,"(8,)",,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 64)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:04:00,20,,,,,,,,,21,,78,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1533,,,,,,1144519440,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,64272,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,5,,,,3,1144519440,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2496,,,,,,1144519440,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 72)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:05:00,22,,,,,,,,,10,,78,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616,,,,,,1144519500,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,64332,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,5,,,,3,1144519500,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 80)",,,,,,,,,,,
monitoring,2026-04-07 18:05:00,,,sedentary,"(8,)",,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:06:00,23,,,,,,,,,6,,78,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,,,,,,1144519560,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,3,,,,3,1144519560,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2497,,,,,,1144519560,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(35, 2, 0, 0)",,,,,,,,,,,
monitoring,2026-04-07 18:06:00,,,sedentary,"(104,)",,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:07:00,24,,,,,,,,,3,,78,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841,,,,,,1144519620,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,64452,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,3,,,,3,1144519620,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 64, 38, 8)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:08:00,21,,,,,,,,,15,,78,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2041,,,,,,1144519680,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,64512,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,9,,,,3,1144519680,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2491,,,,,,1144519680,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 24, 1, 192)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:09:00,23,,,,,,,,,8,,78,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2366,,,,,,1144519740,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,6,,,,3,1144519740,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 24, 1, 184)",,,,,,,,,,,
monitoring,2026-04-07 18:09:00,,,sedentary,"(8,)",,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown_408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,335,,,,382,1144519783,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:10:00,22,,,,,,,,,11,,79,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983,,,,,,1144519800,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,3,,,,3,1144519800,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2488,,,,,,1144519800,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 40, 0, 176)",,,,,,,,,,,
monitoring,2026-04-07 18:10:00,,,sedentary,"(104,)",,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown_408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,93,1144519843,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:11:00,19,,,,,,,,,22,,79,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2209,,,,,,1144519860,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,3,,,,3,1144519860,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 224, 247)",,,,,,,,,,,
monitoring,2026-04-07 18:11:00,,,sedentary,"(8,)",,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:12:00,22,,,,,,,,,13,,79,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,,,,,,1144519920,,,,,,,,,,
unknown_24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(240, 252, 55, 68, 1, 0, 66, 69, 66, 192, 0, 250, 1, 128, 123, 56, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,,,
unknown_24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(240, 252, 55, 68, 1, 1, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,64752,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,4,,,,3,1144519920,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2493,,,,,,1144519920,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(24, 0, 0, 16)",,,,,,,,,,,
monitoring,2026-04-07 18:12:00,,,sedentary,"(104,)",,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:13:00,22,,,,,,,,,13,,79,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1891,,,,,,1144519980,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,64812,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,4,,,,3,1144519980,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 0, 0, 24)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:14:00,19,,,,,,,,,23,,79,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,,,,,,1144520040,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,64872,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,3,,,,3,1144520040,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2488,,,,,,1144520040,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 0, 0, 32)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:15:00,21,,,,,,,,,17,,79,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866,,,,,,1144520100,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,64932,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,3,,,,3,1144520100,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(6, 0, 0, 40)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:16:00,24,,,,,,,,,4,,79,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,,,,,,1144520160,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,64992,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,2,,,,3,1144520160,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2488,,,,,,1144520160,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 48)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:17:00,22,,,,,,,,,11,,79,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,,,,,,1144520220,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,65052,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,3,,,,3,1144520220,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 8, 1, 192)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:18:00,22,,,,,,,,,13,,79,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1891,,,,,,1144520280,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,65112,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,3,,,,3,1144520280,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2488,,,,,,1144520280,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 8, 1, 184)",,,,,,,,,,,
monitoring,2026-04-07 18:18:00,,,sedentary,"(8,)",,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown_408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,335,,,,382,1144520326,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:19:00,22,,,,,,,,,11,,79,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616,,,,,,1144520340,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,65172,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,2,,,,3,1144520340,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20, 40, 0, 176)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:20:00,25,,,,,,,,,1,,79,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,,,,,,1144520400,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,65232,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,5,,,,3,1144520400,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2488,,,,,,1144520400,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 224, 247)",,,,,,,,,,,
monitoring,2026-04-07 18:20:00,,,sedentary,"(104,)",,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown_408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,93,1144520445,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:21:00,19,,,,,,,,,22,,79,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,,,,,,1144520460,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,65292,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,4,,,,3,1144520460,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 56)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:22:00,22,,,,,,,,,10,,79,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2091,,,,,,1144520520,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,65352,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,5,,,,3,1144520520,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2488,,,,,,1144520520,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 64)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:23:00,23,,,,,,,,,8,,79,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2141,,,,,,1144520580,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,65412,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,5,,,,3,1144520580,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 72)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:24:00,23,,,,,,,,,6,,79,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291,,,,,,1144520640,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,6,,,,3,1144520640,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2488,,,,,,1144520640,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 80)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:25:00,23,,,,,,,,,8,,79,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,,,,,,1144520700,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,65532,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,7,,,,3,1144520700,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 20, 1, 192)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:26:00,23,,,,,,,,,8,,79,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1941,,,,,,1144520760,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,5,,,,3,1144520760,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484,,,,,,1144520760,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 20, 1, 184)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:27:00,23,,,,,,,,,6,,79,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2175,,,,,,1144520820,,,,,,,,,,
unknown_24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(116, 0, 56, 68, 1, 0, 68, 68, 66, 207, 0, 250, 1, 4, 127, 56, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,,,
unknown_24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(116, 0, 56, 68, 1, 1, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,116,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,6,,,,3,1144520820,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(34, 68, 0, 176)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:28:00,22,,,,,,,,,10,,79,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2225,,,,,,1144520880,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,176,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,7,,,,3,1144520880,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483,,,,,,1144520880,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 224, 247)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:29:00,21,,,,,,,,,14,,79,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2108,,,,,,1144520940,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,236,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,5,,,,3,1144520940,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(35, 2, 0, 0)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:30:00,23,,,,,,,,,6,,79,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1891,,,,,,1144521000,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,6,,,,3,1144521000,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483,,,,,,1144521000,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 64, 38, 8)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:31:00,23,,,,,,,,,7,,79,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,1144521060,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,5,,,,3,1144521060,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(24, 0, 0, 16)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:32:00,24,,,,,,,,,4,,79,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2116,,,,,,1144521120,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,416,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,13,,,,3,1144521120,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483,,,,,,1144521120,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 0, 0, 24)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:33:00,24,,,,,,,,,3,,79,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2183,,,,,,1144521180,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,476,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,9,,,,3,1144521180,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 0, 0, 32)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:34:00,23,,,,,,,,,7,,79,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2108,,,,,,1144521240,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,536,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,6,,,,3,1144521240,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483,,,,,,1144521240,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 8, 1, 192)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:35:00,23,,,,,,,,,9,,79,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2116,,,,,,1144521300,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,596,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,6,,,,3,1144521300,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 8, 1, 184)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:36:00,23,,,,,,,,,7,,79,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2216,,,,,,1144521360,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,656,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,6,,,,3,1144521360,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483,,,,,,1144521360,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 4, 0, 176)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:37:00,23,,,,,,,,,7,,79,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,,,,,,1144521420,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,716,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,12,,,,3,1144521420,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(6, 0, 0, 40)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:38:00,24,,,,,,,,,3,,79,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2241,,,,,,1144521480,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,776,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,5,,,,3,1144521480,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483,,,,,,1144521480,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 224, 247)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 18:39:00,23,,,,,,,,,8,,79,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2208,,,,,,1144521540,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,6,,,,3,1144521540,,,,,,,,,,
